workerid,condition,age,news,intro,state,gender,prefer,citizen,english,education,residence,political_aff,age_bin,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,batch
3967,maze-event,44,Daily,NA,WA,Male,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,35-44,672e623489d14b290061218a,APPROVED,Not Applicable,2024-11-08T19:10:55Z,2024-11-08T19:13:28Z,2024-11-08T23:35:42Z,2024-11-08T19:14:48Z,154,COHS0MZY,4747,English,Democrat,44,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),post
3332,spr-event,25,Daily,NA,PA,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,25-34,672e52f11730efc4cb612320,APPROVED,Not Applicable,2024-11-08T18:05:42Z,2024-11-08T18:11:56Z,2024-11-08T23:37:23Z,2024-11-08T18:12:05Z,374,COHS0MZY,5163,English,Independent,25,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED,post
4577,spr-event,62,Daily,NA,TX,Male,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,55-64,672e81ce2525a06d1bd2bed9,APPROVED,Not Applicable,2024-11-08T21:25:40Z,2024-11-08T21:28:21Z,2024-11-08T23:38:51Z,2024-11-08T21:28:45Z,162,COHS0MZY,161,English,Republican,62,Male,White,United States,United States,United States,English,No,Full-Time,post
3593,event-cloze,28,Daily,NA,IL,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,25-34,672e5b207e7562b5234051f8,APPROVED,Not Applicable,2024-11-08T18:40:37Z,2024-11-08T18:42:17Z,2024-11-08T23:35:28Z,2024-11-08T18:42:18Z,101,COHS0MZY,8138,English,Democrat,28,Female,White,United States,United States,United States,English,No,Full-Time,post
3562,cloze-event,30,Less than monthly,NA,CA,Female,Kamala Harris,Yes,No,4-year college degree,Yes,Democrat,25-34,672e5a9a62a56d0f248f5e2b,APPROVED,Not Applicable,2024-11-08T18:38:24Z,2024-11-08T18:45:06Z,2024-11-08T23:35:28Z,2024-11-08T18:45:17Z,402,COHS0MZY,3057,"English, Korean",Democrat,30,Female,Asian,Korea,United States,United States,Korean,DATA_EXPIRED,DATA_EXPIRED,post
3740,cloze-event,50,Daily,NA,TX,Female,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,45-54,672e5d8e1852966450d2c674,APPROVED,Not Applicable,2024-11-08T18:51:01Z,2024-11-08T18:52:43Z,2024-11-08T23:36:17Z,2024-11-08T18:52:44Z,103,COHS0MZY,132,English,Republican,50,Female,White,United States,United States,United States,English,No,Part-Time,post
3588,cloze-event,62,Daily,NA,FL,Female,Donald Trump,Yes,No,2-year college degree,Yes,Republican,55-64,672e5af570b3ac0bd28028ef,APPROVED,Not Applicable,2024-11-08T18:40:13Z,2024-11-08T18:44:47Z,2024-11-08T23:37:04Z,2024-11-08T18:44:53Z,274,COHS0MZY,1888,"English, Spanish",Republican,62,Female,White,United States,United States,United States,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
3312,event-maze,40,Daily,NA,AZ,Male,Kamala Harris,Yes,Yes,4-year college degree,No,Independent,35-44,672e51e051980ad384ece100,APPROVED,Not Applicable,2024-11-08T18:01:08Z,2024-11-08T18:03:43Z,2024-11-08T23:37:44Z,2024-11-08T18:04:42Z,155,COHS0MZY,3764,"French, Norwegian, English",Independent,40,Male,White,United States,United States,United States,English,No,Full-Time,post
3581,cloze-event,31,Daily,NA,FL,Male,I don't care,Yes,Yes,4-year college degree,Yes,Independent,25-34,672e5aecdb039a1dd44f5e75,APPROVED,Not Applicable,2024-11-08T18:39:44Z,2024-11-08T18:40:49Z,2024-11-08T23:31:12Z,2024-11-08T18:40:50Z,66,COHS0MZY,2045,"Spanish, English",Independent,31,Male,Mixed,United States,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED,post
4553,cloze-event,59,Daily,NA,TX,Male,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,55-64,672e7d606335b4afe364196c,APPROVED,Not Applicable,2024-11-08T21:06:45Z,2024-11-08T21:09:56Z,2024-11-08T23:38:34Z,2024-11-08T21:09:57Z,192,COHS0MZY,1099,English,Democrat,59,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),post
3511,event-maze,42,Weekly,NA,NY,Male,Kamala Harris,Yes,Yes,High school graduate,Yes,None,35-44,672e597e4c612d31fd57e01b,APPROVED,Not Applicable,2024-11-08T18:33:54Z,2024-11-08T18:40:40Z,2024-11-08T23:37:52Z,2024-11-08T18:40:41Z,407,COHS0MZY,1336,English,Independent,42,Male,White,United States,United States,United States,English,No,Other,post
4808,spr-event,64,Daily,NA,VA,Male,Donald Trump,Yes,Yes,Professional degree,Yes,Other,55-64,672f1efd5fedbaa355673608,APPROVED,Not Applicable,2024-11-09T08:36:18Z,2024-11-09T08:40:06Z,2024-11-09T14:02:36Z,2024-11-09T08:40:07Z,229,COHS0MZY,12,English,Independent,64,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
3386,spr-event,36,Daily,NA,TX,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,35-44,672e54c65de714899ab475b7,APPROVED,Not Applicable,2024-11-08T18:15:39Z,2024-11-08T18:18:04Z,2024-11-08T23:33:06Z,2024-11-08T18:18:05Z,145,COHS0MZY,6850,English,Republican,36,Male,White,United States,United States,United States,English,No,Full-Time,post
3735,event-cloze,31,Weekly,NA,SC,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,25-34,672e5d635647df8ab142b8fb,APPROVED,Not Applicable,2024-11-08T18:50:35Z,2024-11-08T18:56:33Z,2024-11-08T23:34:35Z,2024-11-08T18:57:10Z,359,COHS0MZY,271,English,Republican,31,Male,White,United States,United States,United States,English,No,Full-Time,post
4034,spr-event,36,Weekly,NA,CA,Male,Kamala Harris,Yes,Yes,High school graduate,Yes,Independent,35-44,672e637bf464ee09d04ac2c2,APPROVED,Not Applicable,2024-11-08T19:16:27Z,2024-11-08T19:19:09Z,2024-11-08T23:38:04Z,2024-11-08T19:19:10Z,163,COHS0MZY,312,English,Independent,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,post
3465,event-spr,54,Daily,NA,PA,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,45-54,672e58662ba62b1363744fdc,APPROVED,Not Applicable,2024-11-08T18:28:58Z,2024-11-08T18:30:30Z,2024-11-08T23:34:59Z,2024-11-08T18:30:31Z,92,COHS0MZY,412,English,Democrat,54,Female,White,United States,United States,United States,English,No,Full-Time,post
4205,event-spr,54,Daily,NA,GA,Male,Kamala Harris,Yes,Yes,High school graduate,Yes,Independent,45-54,672e6696dd79893ccbf1945b,APPROVED,Not Applicable,2024-11-08T19:32:03Z,2024-11-08T19:34:45Z,2024-11-08T23:40:20Z,2024-11-08T19:34:46Z,162,COHS0MZY,5155,English,Independent,54,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),post
4393,event-spr,67,Daily,NA,VA,Female,Kamala Harris,Yes,Yes,Some college,Yes,Independent,≥65,672e6d84efc1a21e68bbb412,APPROVED,Not Applicable,2024-11-08T19:59:06Z,2024-11-08T20:01:41Z,2024-11-08T23:39:10Z,2024-11-08T20:01:42Z,156,COHS0MZY,3602,English,Independent,67,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
3726,cloze-event,53,Daily,NA,UT,Male,Kamala Harris,Yes,Yes,Professional degree,Yes,Republican,45-54,672e5d5345e2cf855a0d6219,APPROVED,Not Applicable,2024-11-08T18:50:03Z,2024-11-08T18:51:43Z,2024-11-08T23:35:56Z,2024-11-08T18:51:44Z,100,COHS0MZY,402,English,Republican,53,Male,White,United States,United States,United States,English,No,Full-Time,post
4907,maze-event,67,Daily,NA,FL,Male,Donald Trump,Yes,Yes,Some college,Yes,Republican,≥65,67302de5c21ffeaf712c6463,APPROVED,Not Applicable,2024-11-10T03:52:31Z,2024-11-10T03:58:33Z,2024-11-11T15:55:26Z,2024-11-10T03:59:21Z,363,COHS0MZY,288,English,Republican,67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
3381,spr-event,49,Daily,NA,NY,Male,Donald Trump,Yes,Yes,Some college,Yes,Independent,45-54,672e5503ff40c4b9717b1a86,APPROVED,Not Applicable,2024-11-08T18:14:39Z,2024-11-08T18:16:03Z,2024-11-08T23:40:10Z,2024-11-08T18:16:24Z,84,COHS0MZY,207,English,Independent,49,Male,White,United States,United States,United States,English,No,Full-Time,post
3495,event-maze,70,Daily,NA,NC,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Independent,≥65,672e5911bf0f2f38cc8357a5,APPROVED,Not Applicable,2024-11-08T18:32:01Z,2024-11-08T18:39:47Z,2024-11-08T23:38:55Z,2024-11-08T18:39:48Z,466,COHS0MZY,5043,English,Independent,70,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4658,maze-event,65,Daily,NA,NY,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,≥65,672e965b97dddde6137991d1,APPROVED,Not Applicable,2024-11-08T22:53:23Z,2024-11-08T22:58:09Z,2024-11-08T23:38:40Z,2024-11-08T22:58:09Z,286,COHS0MZY,4107,English,Democrat,65,Male,White,United States,United States,United States,English,No,Part-Time,post
3392,maze-event,40,Daily,NA,IL,Male,I don't care,Yes,Yes,High school graduate,Yes,Independent,35-44,672e556d8a9179d5d59aa06f,APPROVED,Not Applicable,2024-11-08T18:16:18Z,2024-11-08T18:19:02Z,2024-11-08T23:37:47Z,2024-11-08T18:19:03Z,165,COHS0MZY,6486,English,Independent,40,Male,Asian,Korea,United States,United States,English,No,Unemployed (and job seeking),post
3547,spr-event,30,Monthly,NA,AL,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,25-34,672e5a5b9cf260322eee64be,APPROVED,Not Applicable,2024-11-08T18:37:23Z,2024-11-08T18:39:40Z,2024-11-08T23:35:27Z,2024-11-08T18:39:42Z,138,COHS0MZY,1697,English,Democrat,30,Female,Black,United States,United States,United States,English,No,Full-Time,post
4346,event-cloze,26,Daily,NA,TX,Male,Kamala Harris,Yes,Yes,2-year college degree,Yes,Independent,25-34,672e6b640a5cf42816e45f46,APPROVED,Not Applicable,2024-11-08T19:50:02Z,2024-11-08T19:52:54Z,2024-11-08T23:31:45Z,2024-11-08T19:53:46Z,173,COHS0MZY,897,English,Independent,26,Male,White,South Africa,United States,United States,English,No,Full-Time,post
3317,spr-event,32,Weekly,NA,UT,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,25-34,672e51cf7f5620d15d802d66,APPROVED,Not Applicable,2024-11-08T18:02:18Z,2024-11-08T18:03:38Z,2024-11-08T23:31:08Z,2024-11-08T18:04:40Z,80,COHS0MZY,569,English,Independent,32,Male,White,United States,United States,United States,English,No,Full-Time,post
4338,event-spr,22,Weekly,NA,NY,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,18-24,672e6b2a89d14b29006123d8,APPROVED,Not Applicable,2024-11-08T19:49:04Z,2024-11-08T19:50:25Z,2024-11-08T23:36:45Z,2024-11-08T19:52:02Z,82,COHS0MZY,659,English,Independent,22,Female,Asian,United States,United States,United States,English,No,Full-Time,post
4249,maze-event,42,Daily,NA,MN,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,35-44,672e689f0a43563213204b4a,APPROVED,Not Applicable,2024-11-08T19:38:16Z,2024-11-08T19:41:04Z,2024-11-08T23:30:51Z,2024-11-08T19:41:26Z,169,COHS0MZY,500,English,Independent,42,Female,Asian,Korea,United States,United States,English,No,Full-Time,post
4159,maze-event,26,Weekly,NA,UT,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,None,25-34,672e662bddd39d6078c4b95a,APPROVED,Not Applicable,2024-11-08T19:27:46Z,2024-11-08T19:30:59Z,2024-11-08T23:37:34Z,2024-11-08T19:31:00Z,193,COHS0MZY,154,English,Independent,26,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4143,maze-event,65,Less than monthly,NA,NC,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,≥65,672e65bbbcded6e871ff6d72,APPROVED,Not Applicable,2024-11-08T19:26:20Z,2024-11-08T19:33:24Z,2024-11-08T23:39:06Z,2024-11-08T19:33:26Z,425,COHS0MZY,146,English,Independent,65,Female,White,United States,United States,United States,English,No,Other,post
4234,event-cloze,31,Daily,NA,NY,Male,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,25-34,672e684e8aaef97c356ab795,APPROVED,Not Applicable,2024-11-08T19:36:52Z,2024-11-08T19:39:38Z,2024-11-08T23:31:35Z,2024-11-08T19:40:45Z,166,COHS0MZY,729,English,Independent,31,Male,Mixed,United States,United States,United States,English,No,Full-Time,post
4691,maze-event,20,Weekly,NA,TX,Female,Donald Trump,Yes,Yes,Some college,Yes,Independent,18-24,672ea04ef880cb393c6e2915,APPROVED,Not Applicable,2024-11-08T23:35:53Z,2024-11-08T23:38:01Z,2024-11-09T03:09:41Z,2024-11-08T23:40:20Z,129,COHS0MZY,47,"English, French, Urdu",Independent,20,Female,Asian,United Kingdom,United States,United States,Urdu,Yes,Part-Time,post
4217,spr-event,24,Daily,NA,TX,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,18-24,672e67a224a8f1fef88d8735,APPROVED,Not Applicable,2024-11-08T19:33:58Z,2024-11-08T19:35:49Z,2024-11-08T23:34:09Z,2024-11-08T19:35:50Z,111,COHS0MZY,3577,English,Democrat,24,Male,Black,United States,United States,United States,English,Yes,Full-Time,post
4727,spr-event,66,Daily,NA,PA,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,≥65,672eafece62b2ae3bbdcdf02,APPROVED,Not Applicable,2024-11-09T00:42:28Z,2024-11-09T00:45:23Z,2024-11-09T03:09:34Z,2024-11-09T00:47:32Z,175,COHS0MZY,671,English,Republican,66,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4875,maze-event,58,Daily,NA,CT,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,55-64,672f8f98b3462658acebb92b,APPROVED,Not Applicable,2024-11-09T16:36:53Z,2024-11-09T16:44:34Z,2024-11-09T18:39:43Z,2024-11-09T16:44:35Z,462,COHS0MZY,2945,English,Democrat,58,Male,Black,United States,United States,United States,English,No,Full-Time,post
3882,spr-event,24,Daily,NA,CA,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,18-24,672e6046022781799654284b,APPROVED,Not Applicable,2024-11-08T19:02:36Z,2024-11-08T19:04:29Z,2024-11-08T23:32:35Z,2024-11-08T19:04:30Z,113,COHS0MZY,2710,"English, Spanish",Democrat,24,Female,Other,United States,United States,United States,English,Yes,Unemployed (and job seeking),post
3596,cloze-event,57,Daily,NA,OK,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,55-64,672e5b256d0f3bffec1938b7,APPROVED,Not Applicable,2024-11-08T18:40:45Z,2024-11-08T18:43:03Z,2024-11-08T23:39:29Z,2024-11-08T18:43:07Z,139,COHS0MZY,603,English,Democrat,57,Female,White,United States,United States,United States,English,No,Full-Time,post
3642,maze-event,35,Daily,NA,CA,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,35-44,672e5be879cf1a241ab7b430,APPROVED,Not Applicable,2024-11-08T18:44:03Z,2024-11-08T18:46:18Z,2024-11-08T23:35:35Z,2024-11-08T18:48:59Z,136,COHS0MZY,1814,English,Democrat,35,Male,White,United States,United States,United States,English,No,Full-Time,post
4666,maze-event,64,Daily,NA,MO,Female,Donald Trump,Yes,No,Some college,Yes,Republican,55-64,672e979ece8cf2b6707e67e2,APPROVED,Not Applicable,2024-11-08T22:58:49Z,2024-11-08T23:03:33Z,2024-11-08T23:37:19Z,2024-11-08T23:03:34Z,285,COHS0MZY,995,"English, French",Republican,64,Female,White,France,United States,United States,French,No,DATA_EXPIRED,post
3595,cloze-event,44,Daily,NA,NA,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,35-44,672e5b270023da9246df6295,APPROVED,Not Applicable,2024-11-08T18:40:43Z,2024-11-08T18:41:50Z,2024-11-08T23:33:14Z,2024-11-08T18:41:50Z,67,COHS0MZY,3472,English,Republican,44,Male,White,United States,United States,United States,English,No,Full-Time,post
4813,spr-event,76,Daily,NA,WI,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,NA,≥65,672f2d742754ab0ca56e286f,APPROVED,Not Applicable,2024-11-09T09:38:05Z,2024-11-09T09:40:47Z,2024-11-09T14:02:18Z,2024-11-09T09:40:47Z,162,COHS0MZY,4488,English,Democrat,76,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4268,event-spr,32,Daily,NA,MD,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,25-34,672e6900d560b2c988c421ab,APPROVED,Not Applicable,2024-11-08T19:40:37Z,2024-11-08T19:42:59Z,2024-11-08T23:31:37Z,2024-11-08T19:43:00Z,143,COHS0MZY,121,English,Independent,32,Male,White,United States,United States,United States,English,Yes,Other,post
4938,cloze-event,52,Daily,NA,OH,Male,I'd rather not say,Yes,Yes,4-year college degree,Yes,None,45-54,673257ac80ee25d3cfb6c636,APPROVED,Not Applicable,2024-11-11T19:14:57Z,2024-11-11T19:16:59Z,2024-11-11T21:24:07Z,2024-11-11T19:17:00Z,122,COHS0MZY,1089,English,Independent,54,Male,White,United States,United States,United States,English,No,Full-Time,post
4361,event-cloze,36,Daily,NA,CA,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,35-44,672e6c0ca18afdba10f1bee8,APPROVED,Not Applicable,2024-11-08T19:52:49Z,2024-11-08T19:53:59Z,2024-11-08T23:30:56Z,2024-11-08T19:54:20Z,71,COHS0MZY,6883,English,Independent,36,Female,White,United States,United States,United States,English,No,Part-Time,post
3266,spr-event,53,Daily,NA,NC,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,45-54,672e4036e09baa5687b76a92,APPROVED,Not Applicable,2024-11-08T16:45:52Z,2024-11-08T16:48:31Z,2024-11-08T23:50:43Z,2024-11-08T16:49:46Z,160,COHS0MZY,3,English,Republican,53,Female,White,United States,United States,United States,English,No,Full-Time,post
3374,spr-event,35,Daily,NA,AZ,Non-binary,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,35-44,672e54b276ef03dd04c4c231,APPROVED,Not Applicable,2024-11-08T18:13:25Z,2024-11-08T18:16:01Z,2024-11-08T23:35:44Z,2024-11-08T18:16:24Z,157,COHS0MZY,4374,English,Democrat,35,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,post
3408,event-cloze,23,Weekly,NA,CA,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,18-24,672e56318a1ed96a0cfe0f5c,APPROVED,Not Applicable,2024-11-08T18:19:34Z,2024-11-08T18:22:11Z,2024-11-08T23:32:15Z,2024-11-08T18:24:29Z,157,COHS0MZY,42,English,Republican,23,Male,Asian,United States,United States,United States,English,No,Full-Time,post
3616,event-maze,45,Weekly,NA,GA,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,45-54,672e5b89d7581f3f7e19ee6f,APPROVED,Not Applicable,2024-11-08T18:42:25Z,2024-11-08T18:47:02Z,2024-11-08T23:35:03Z,2024-11-08T18:49:13Z,278,COHS0MZY,166,"English, Italian, Spanish",Democrat,45,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),post
4021,cloze-event,44,Daily,NA,NY,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,35-44,672e631fc1850df92486d82e,APPROVED,Not Applicable,2024-11-08T19:14:46Z,2024-11-08T19:15:47Z,2024-11-08T23:38:03Z,2024-11-08T19:17:16Z,61,COHS0MZY,10212,English,Independent,44,Male,White,United States,United States,United States,English,No,Full-Time,post
4428,maze-event,46,Daily,NA,TX,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,45-54,672e6f1c276be9255a4057a0,APPROVED,Not Applicable,2024-11-08T20:06:23Z,2024-11-08T20:10:36Z,2024-11-08T23:40:26Z,2024-11-08T20:10:37Z,254,COHS0MZY,3297,English,Independent,46,Male,White,United States,United States,United States,English,No,Full-Time,post
3684,event-spr,52,Daily,NA,TX,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,45-54,672e5c8cb22001df499288ff,APPROVED,Not Applicable,2024-11-08T18:46:44Z,2024-11-08T18:51:04Z,2024-11-08T23:34:48Z,2024-11-08T18:51:14Z,260,COHS0MZY,1315,English,Democrat,52,Male,White,United States,United States,United States,English,No,Full-Time,post
3733,spr-event,49,Daily,NA,GA,Female,I don't care,Yes,Yes,2-year college degree,Yes,Republican,45-54,672e5d66c2bbd9b3affb1934,APPROVED,Not Applicable,2024-11-08T18:50:18Z,2024-11-08T18:52:20Z,2024-11-08T23:36:13Z,2024-11-08T18:52:21Z,122,COHS0MZY,589,English,Republican,49,Female,White,United States,United States,United States,English,No,Full-Time,post
3950,cloze-event,60,Daily,NA,NY,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,55-64,672e617aff0f5a5ec7815551,APPROVED,Not Applicable,2024-11-08T19:09:17Z,2024-11-08T19:10:48Z,2024-11-08T23:39:01Z,2024-11-08T19:10:54Z,92,COHS0MZY,513,English,Independent,60,Female,White,United States,United States,United States,English,No,Full-Time,post
4535,event-cloze,56,Daily,NA,MI,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,55-64,672e78fa2fdfcca7e551fee4,APPROVED,Not Applicable,2024-11-08T20:48:01Z,2024-11-08T20:49:37Z,2024-11-08T23:37:00Z,2024-11-08T20:50:49Z,96,COHS0MZY,7168,English,Democrat,56,Female,White,United States,United States,United States,English,No,Part-Time,post
4457,event-spr,29,Daily,NA,CA,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,25-34,672e70c647846eb81b928a37,APPROVED,Not Applicable,2024-11-08T20:13:03Z,2024-11-08T20:14:39Z,2024-11-08T23:37:43Z,2024-11-08T20:16:44Z,97,COHS0MZY,561,English,Independent,29,Female,White,United States,United States,United States,English,No,Other,post
4793,cloze-event,62,Daily,NA,ND,Female,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,55-64,672ee94ebc9d933ff819f573,APPROVED,Not Applicable,2024-11-09T04:47:15Z,2024-11-09T04:48:25Z,2024-11-09T14:02:26Z,2024-11-09T04:49:20Z,71,COHS0MZY,3671,English,Independent,62,Female,White,United States,United States,United States,English,No,Full-Time,post
3961,spr-event,21,Daily,NA,TN,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,18-24,672e60b68489c69f048d0015,APPROVED,Not Applicable,2024-11-08T19:10:19Z,2024-11-08T19:12:38Z,2024-11-08T23:32:36Z,2024-11-08T19:14:28Z,140,COHS0MZY,99,English,Democrat,21,Female,White,United States,United States,United States,English,No,Part-Time,post
4841,cloze-event,64,Daily,NA,AR,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,55-64,672f616fc4dd6542622054c0,APPROVED,Not Applicable,2024-11-09T13:19:48Z,2024-11-09T13:22:01Z,2024-11-09T14:02:33Z,2024-11-09T13:22:29Z,134,COHS0MZY,7632,English,Republican,64,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4435,event-spr,24,Daily,NA,PA,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,18-24,672e6dec674b7e5d5ada2219,APPROVED,Not Applicable,2024-11-08T20:07:25Z,2024-11-08T20:09:17Z,2024-11-08T23:32:21Z,2024-11-08T20:09:18Z,113,COHS0MZY,389,English,Republican,24,Male,Mixed,United States,United States,United States,English,No,Full-Time,post
3639,event-spr,42,Daily,NA,IN,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,35-44,672e5bc994d3401e3d2fab69,APPROVED,Not Applicable,2024-11-08T18:43:36Z,2024-11-08T18:45:38Z,2024-11-08T23:35:51Z,2024-11-08T18:48:39Z,122,COHS0MZY,457,English,Democrat,42,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",post
4257,event-maze,46,Daily,NA,SC,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,45-54,672e68da502cacd5a4626631,APPROVED,Not Applicable,2024-11-08T19:39:10Z,2024-11-08T19:41:00Z,2024-11-08T23:40:59Z,2024-11-08T19:41:26Z,111,COHS0MZY,9264,English,Independent,46,Female,White,United States,United States,United States,English,No,Full-Time,post
3413,event-spr,35,Daily,NA,NV,Male,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,35-44,672e563ce3dbc1ca1dc60650,APPROVED,Not Applicable,2024-11-08T18:19:46Z,2024-11-08T18:22:14Z,2024-11-08T23:33:08Z,2024-11-08T18:24:30Z,149,COHS0MZY,6463,"Chinese, English",Republican,36,Male,Asian,United States,United States,United States,English,Yes,Full-Time,post
4779,event-cloze,64,Daily,NA,MI,Male,Kamala Harris,Yes,Yes,Professional degree,Yes,Independent,55-64,672ed9d8b633b082f61f300c,APPROVED,Not Applicable,2024-11-09T03:41:19Z,2024-11-09T03:42:59Z,2024-11-09T14:02:34Z,2024-11-09T03:43:00Z,100,COHS0MZY,4702,English,Independent,64,Male,White,United States,United States,United States,English,No,Part-Time,post
4413,spr-event,24,Daily,NA,IL,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,18-24,672e6de481a6413297ce04c8,APPROVED,Not Applicable,2024-11-08T20:01:41Z,2024-11-08T20:03:06Z,2024-11-08T23:34:20Z,2024-11-08T20:03:27Z,86,COHS0MZY,914,English,Democrat,24,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking),post
3923,event-spr,45,Daily,NA,IN,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,45-54,672e6138c219403af9204a41,APPROVED,Not Applicable,2024-11-08T19:06:38Z,2024-11-08T19:09:30Z,2024-11-08T23:36:22Z,2024-11-08T19:09:32Z,173,COHS0MZY,37,English,Republican,45,Female,White,United States,United States,United States,English,No,Part-Time,post
3530,spr-event,34,Daily,NA,FL,Female,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,25-34,672e59dfab80829c9b4b02f6,APPROVED,Not Applicable,2024-11-08T18:35:49Z,2024-11-08T18:37:35Z,2024-11-08T23:32:44Z,2024-11-08T18:37:36Z,107,COHS0MZY,394,English,Republican,34,Female,White,United States,United States,United States,English,No,Full-Time,post
4160,event-spr,59,Daily,NA,CA,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,55-64,672e66322cb4de227e7ce606,APPROVED,Not Applicable,2024-11-08T19:27:53Z,2024-11-08T19:30:09Z,2024-11-08T23:39:43Z,2024-11-08T19:30:15Z,137,COHS0MZY,614,English,Democrat,59,Female,White,United States,United States,United States,English,No,Full-Time,post
3940,cloze-event,64,Daily,NA,PA,Male,Donald Trump,Yes,Yes,Some college,Yes,Republican,55-64,672e61a0e3dbc1ca1dc60895,APPROVED,Not Applicable,2024-11-08T19:08:22Z,2024-11-08T19:11:40Z,2024-11-08T23:38:48Z,2024-11-08T19:12:28Z,198,COHS0MZY,7255,English,Republican,64,Male,White,United States,United States,United States,English,No,Full-Time,post
