workerid,condition,response,candidate,probability,batch
2269,spr-event,41,trump,0.40594059405940597,pre
2269,spr-event,60,harris,0.594059405940594,pre
2269,spr-event,0,other,0,pre
1562,spr-event,50,trump,0.5,pre
1562,spr-event,50,harris,0.5,pre
1562,spr-event,0,other,0,pre
1905,event-spr,63,trump,0.6116504854368932,pre
1905,event-spr,40,harris,0.3883495145631068,pre
1905,event-spr,0,other,0,pre
2188,cloze-event,38,harris,0.3619047619047619,pre
2188,cloze-event,64,trump,0.6095238095238096,pre
2188,cloze-event,3,other,0.02857142857142857,pre
2715,spr-event,75,harris,0.75,pre
2715,spr-event,25,trump,0.25,pre
2715,spr-event,0,other,0,pre
2508,spr-event,43,harris,0.42574257425742573,pre
2508,spr-event,58,trump,0.5742574257425742,pre
2508,spr-event,0,other,0,pre
1765,maze-event,37,harris,0.33636363636363636,pre
1765,maze-event,64,trump,0.5818181818181818,pre
1765,maze-event,9,other,0.08181818181818182,pre
2441,spr-event,63,trump,0.6237623762376238,pre
2441,spr-event,38,harris,0.37623762376237624,pre
2441,spr-event,0,other,0,pre
1636,cloze-event,25,trump,0.25,pre
1636,cloze-event,75,harris,0.75,pre
1636,cloze-event,0,other,0,pre
2230,spr-event,50,harris,0.5,pre
2230,spr-event,50,trump,0.5,pre
2230,spr-event,0,other,0,pre
2951,event-cloze,64,harris,0.6808510638297872,pre
2951,event-cloze,30,trump,0.3191489361702128,pre
2951,event-cloze,0,other,0,pre
1903,cloze-event,53,harris,0.5353535353535354,pre
1903,cloze-event,46,trump,0.46464646464646464,pre
1903,cloze-event,0,other,0,pre
2552,event-spr,46,trump,0.4423076923076923,pre
2552,event-spr,55,harris,0.5288461538461539,pre
2552,event-spr,3,other,0.028846153846153848,pre
2527,cloze-event,51,trump,0.5,pre
2527,cloze-event,51,harris,0.5,pre
2527,cloze-event,0,other,0,pre
1939,cloze-event,50,trump,0.5,pre
1939,cloze-event,50,harris,0.5,pre
1939,cloze-event,0,other,0,pre
1494,cloze-event,2,trump,0.019801980198019802,pre
1494,cloze-event,99,harris,0.9801980198019802,pre
1494,cloze-event,0,other,0,pre
2751,spr-event,24,trump,0.24489795918367346,pre
2751,spr-event,74,harris,0.7551020408163265,pre
2751,spr-event,0,other,0,pre
2268,maze-event,26,harris,0.26,pre
2268,maze-event,74,trump,0.74,pre
2268,maze-event,0,other,0,pre
1925,event-cloze,24,trump,0.24242424242424243,pre
1925,event-cloze,75,harris,0.7575757575757576,pre
1925,event-cloze,0,other,0,pre
2258,cloze-event,62,harris,0.6666666666666666,pre
2258,cloze-event,31,trump,0.3333333333333333,pre
2258,cloze-event,0,other,0,pre
2214,cloze-event,73,harris,0.7604166666666666,pre
2214,cloze-event,23,trump,0.23958333333333334,pre
2214,cloze-event,0,other,0,pre
2925,spr-event,84,harris,0.711864406779661,pre
2925,spr-event,34,trump,0.288135593220339,pre
2925,spr-event,0,other,0,pre
1419,event-spr,49,harris,0.48514851485148514,pre
1419,event-spr,50,trump,0.49504950495049505,pre
1419,event-spr,2,other,0.019801980198019802,pre
2142,cloze-event,51,harris,0.5,pre
2142,cloze-event,51,trump,0.5,pre
2142,cloze-event,0,other,0,pre
2860,spr-event,43,trump,0.44329896907216493,pre
2860,spr-event,54,harris,0.5567010309278351,pre
2860,spr-event,0,other,0,pre
2479,maze-event,43,harris,0.43434343434343436,pre
2479,maze-event,56,trump,0.5656565656565656,pre
2479,maze-event,0,other,0,pre
1832,cloze-event,0,trump,0,pre
1832,cloze-event,100,harris,1,pre
1832,cloze-event,0,other,0,pre
2882,event-cloze,1,harris,0.00980392156862745,pre
2882,event-cloze,100,trump,0.9803921568627451,pre
2882,event-cloze,1,other,0.00980392156862745,pre
2352,event-maze,78,trump,0.6046511627906976,pre
2352,event-maze,48,harris,0.37209302325581395,pre
2352,event-maze,3,other,0.023255813953488372,pre
2194,cloze-event,24,trump,0.24489795918367346,pre
2194,cloze-event,74,harris,0.7551020408163265,pre
2194,cloze-event,0,other,0,pre
1940,event-cloze,76,harris,0.7755102040816326,pre
1940,event-cloze,22,trump,0.22448979591836735,pre
1940,event-cloze,0,other,0,pre
1730,spr-event,25,trump,0.3246753246753247,pre
1730,spr-event,52,harris,0.6753246753246753,pre
1730,spr-event,0,other,0,pre
1532,spr-event,49,trump,0.5,pre
1532,spr-event,49,harris,0.5,pre
1532,spr-event,0,other,0,pre
2152,spr-event,100,trump,1,pre
2152,spr-event,0,harris,0,pre
2152,spr-event,0,other,0,pre
2499,cloze-event,40,trump,0.40404040404040403,pre
2499,cloze-event,59,harris,0.5959595959595959,pre
2499,cloze-event,0,other,0,pre
2044,maze-event,0,trump,0,pre
2044,maze-event,100,harris,1,pre
2044,maze-event,0,other,0,pre
2333,cloze-event,92,trump,0.8846153846153846,pre
2333,cloze-event,12,harris,0.11538461538461539,pre
2333,cloze-event,0,other,0,pre
2220,spr-event,49,harris,0.5,pre
2220,spr-event,49,trump,0.5,pre
2220,spr-event,0,other,0,pre
1749,event-maze,52,harris,0.5252525252525253,pre
1749,event-maze,47,trump,0.47474747474747475,pre
1749,event-maze,0,other,0,pre
1696,maze-event,100,trump,1,pre
1696,maze-event,0,harris,0,pre
1696,maze-event,0,other,0,pre
2913,maze-event,15,harris,0.1744186046511628,pre
2913,maze-event,71,trump,0.8255813953488372,pre
2913,maze-event,0,other,0,pre
1489,cloze-event,96,harris,0.9795918367346939,pre
1489,cloze-event,2,trump,0.02040816326530612,pre
1489,cloze-event,0,other,0,pre
2264,spr-event,15,trump,0.15789473684210525,pre
2264,spr-event,80,harris,0.8421052631578947,pre
2264,spr-event,0,other,0,pre
2399,event-spr,50,harris,0.5,pre
2399,event-spr,50,trump,0.5,pre
2399,event-spr,0,other,0,pre
1774,spr-event,61,harris,0.6224489795918368,pre
1774,spr-event,37,trump,0.37755102040816324,pre
1774,spr-event,0,other,0,pre
2116,event-maze,51,trump,0.5,pre
2116,event-maze,51,harris,0.5,pre
2116,event-maze,0,other,0,pre
2138,event-cloze,44,harris,0.43137254901960786,pre
2138,event-cloze,55,trump,0.5392156862745098,pre
2138,event-cloze,3,other,0.029411764705882353,pre
1623,cloze-event,48,harris,0.5,pre
1623,cloze-event,48,trump,0.5,pre
1623,cloze-event,0,other,0,pre
2090,maze-event,38,trump,0.3619047619047619,pre
2090,maze-event,67,harris,0.638095238095238,pre
2090,maze-event,0,other,0,pre
1465,spr-event,0,harris,0,pre
1465,spr-event,100,trump,1,pre
1465,spr-event,0,other,0,pre
2728,maze-event,50,trump,0.47619047619047616,pre
2728,maze-event,55,harris,0.5238095238095238,pre
2728,maze-event,0,other,0,pre
2476,maze-event,44,trump,0.42718446601941745,pre
2476,maze-event,59,harris,0.5728155339805825,pre
2476,maze-event,0,other,0,pre
1423,cloze-event,54,harris,0.5510204081632653,pre
1423,cloze-event,44,trump,0.4489795918367347,pre
1423,cloze-event,0,other,0,pre
2785,maze-event,49,trump,0.494949494949495,pre
2785,maze-event,50,harris,0.5050505050505051,pre
2785,maze-event,0,other,0,pre
1595,cloze-event,51,trump,0.5,pre
1595,cloze-event,51,harris,0.5,pre
1595,cloze-event,0,other,0,pre
1468,event-spr,44,harris,0.43564356435643564,pre
1468,event-spr,57,trump,0.5643564356435643,pre
1468,event-spr,0,other,0,pre
2073,event-cloze,24,trump,0.2376237623762376,pre
2073,event-cloze,75,harris,0.7425742574257426,pre
2073,event-cloze,2,other,0.019801980198019802,pre
1757,event-spr,50,harris,0.5,pre
1757,event-spr,50,trump,0.5,pre
1757,event-spr,0,other,0,pre
2029,spr-event,0,harris,0,pre
2029,spr-event,100,trump,1,pre
2029,spr-event,0,other,0,pre
2102,event-cloze,75,trump,0.7575757575757576,pre
2102,event-cloze,24,harris,0.24242424242424243,pre
2102,event-cloze,0,other,0,pre
2500,maze-event,72,trump,0.75,pre
2500,maze-event,24,harris,0.25,pre
2500,maze-event,0,other,0,pre
2965,event-spr,74,trump,0.7551020408163265,pre
2965,event-spr,24,harris,0.24489795918367346,pre
2965,event-spr,0,other,0,pre
2815,event-cloze,24,harris,0.24242424242424243,pre
2815,event-cloze,75,trump,0.7575757575757576,pre
2815,event-cloze,0,other,0,pre
1493,spr-event,70,harris,0.660377358490566,pre
1493,spr-event,9,trump,0.08490566037735849,pre
1493,spr-event,27,other,0.25471698113207547,pre
1901,spr-event,47,trump,0.47474747474747475,pre
1901,spr-event,52,harris,0.5252525252525253,pre
1901,spr-event,0,other,0,pre
1728,event-spr,55,harris,0.55,pre
1728,event-spr,45,trump,0.45,pre
1728,event-spr,0,other,0,pre
2547,maze-event,23,trump,0.1796875,pre
2547,maze-event,97,harris,0.7578125,pre
2547,maze-event,8,other,0.0625,pre
1582,event-spr,50,trump,0.5,pre
1582,event-spr,50,harris,0.5,pre
1582,event-spr,0,other,0,pre
1430,cloze-event,45,trump,0.45,pre
1430,cloze-event,55,harris,0.55,pre
1430,cloze-event,0,other,0,pre
1534,event-cloze,49,harris,0.4537037037037037,pre
1534,event-cloze,59,trump,0.5462962962962963,pre
1534,event-cloze,0,other,0,pre
2059,event-spr,49,trump,0.494949494949495,pre
2059,event-spr,50,harris,0.5050505050505051,pre
2059,event-spr,0,other,0,pre
1957,cloze-event,40,trump,0.40404040404040403,pre
1957,cloze-event,59,harris,0.5959595959595959,pre
1957,cloze-event,0,other,0,pre
1625,cloze-event,1,trump,0.00980392156862745,pre
1625,cloze-event,100,harris,0.9803921568627451,pre
1625,cloze-event,1,other,0.00980392156862745,pre
2344,event-maze,51,trump,0.5,pre
2344,event-maze,51,harris,0.5,pre
2344,event-maze,0,other,0,pre
2343,event-cloze,0,trump,0,pre
2343,event-cloze,100,harris,1,pre
2343,event-cloze,0,other,0,pre
1549,cloze-event,5,trump,0.044642857142857144,pre
1549,cloze-event,100,harris,0.8928571428571429,pre
1549,cloze-event,7,other,0.0625,pre
1417,spr-event,49,harris,0.392,pre
1417,spr-event,76,trump,0.608,pre
1417,spr-event,0,other,0,pre
1801,spr-event,52,harris,0.5252525252525253,pre
1801,spr-event,47,trump,0.47474747474747475,pre
1801,spr-event,0,other,0,pre
1396,maze-event,51,harris,0.5151515151515151,pre
1396,maze-event,47,trump,0.47474747474747475,pre
1396,maze-event,1,other,0.010101010101010102,pre
1798,event-cloze,25,trump,0.24752475247524752,pre
1798,event-cloze,76,harris,0.7524752475247525,pre
1798,event-cloze,0,other,0,pre
2565,spr-event,74,trump,0.7474747474747475,pre
2565,spr-event,25,harris,0.25252525252525254,pre
2565,spr-event,0,other,0,pre
1789,spr-event,74,harris,0.6016260162601627,pre
1789,spr-event,49,trump,0.3983739837398374,pre
1789,spr-event,0,other,0,pre
2168,event-cloze,100,harris,1,pre
2168,event-cloze,0,trump,0,pre
2168,event-cloze,0,other,0,pre
1907,spr-event,95,harris,0.9693877551020408,pre
1907,spr-event,3,trump,0.030612244897959183,pre
1907,spr-event,0,other,0,pre
2710,cloze-event,93,harris,0.6078431372549019,pre
2710,cloze-event,49,trump,0.3202614379084967,pre
2710,cloze-event,11,other,0.0718954248366013,pre
2129,event-spr,49,trump,0.5,pre
2129,event-spr,49,harris,0.5,pre
2129,event-spr,0,other,0,pre
2632,cloze-event,55,harris,0.5339805825242718,pre
2632,cloze-event,48,trump,0.46601941747572817,pre
2632,cloze-event,0,other,0,pre
1589,spr-event,98,trump,0.98,pre
1589,spr-event,2,harris,0.02,pre
1589,spr-event,0,other,0,pre
1823,cloze-event,25,harris,0.24271844660194175,pre
1823,cloze-event,64,trump,0.6213592233009708,pre
1823,cloze-event,14,other,0.13592233009708737,pre
2149,event-spr,48,harris,0.4897959183673469,pre
2149,event-spr,50,trump,0.5102040816326531,pre
2149,event-spr,0,other,0,pre
2790,maze-event,24,trump,0.22857142857142856,pre
2790,maze-event,76,harris,0.7238095238095238,pre
2790,maze-event,5,other,0.047619047619047616,pre
2749,spr-event,74,harris,0.7628865979381443,pre
2749,spr-event,20,trump,0.20618556701030927,pre
2749,spr-event,3,other,0.030927835051546393,pre
2885,cloze-event,53,harris,0.381294964028777,pre
2885,cloze-event,85,trump,0.6115107913669064,pre
2885,cloze-event,1,other,0.007194244604316547,pre
1806,cloze-event,58,harris,0.5686274509803921,pre
1806,cloze-event,44,trump,0.43137254901960786,pre
1806,cloze-event,0,other,0,pre
2865,cloze-event,44,trump,0.4444444444444444,pre
2865,cloze-event,55,harris,0.5555555555555556,pre
2865,cloze-event,0,other,0,pre
1457,spr-event,49,harris,0.494949494949495,pre
1457,spr-event,50,trump,0.5050505050505051,pre
1457,spr-event,0,other,0,pre
1571,maze-event,88,harris,0.8979591836734694,pre
1571,maze-event,10,trump,0.10204081632653061,pre
1571,maze-event,0,other,0,pre
1573,maze-event,76,trump,0.5984251968503937,pre
1573,maze-event,31,harris,0.2440944881889764,pre
1573,maze-event,20,other,0.15748031496062992,pre
1685,spr-event,74,harris,0.7184466019417476,pre
1685,spr-event,11,trump,0.10679611650485436,pre
1685,spr-event,18,other,0.17475728155339806,pre
2170,spr-event,50,harris,0.49504950495049505,pre
2170,spr-event,51,trump,0.504950495049505,pre
2170,spr-event,0,other,0,pre
2862,spr-event,0,trump,0,pre
2862,spr-event,100,harris,1,pre
2862,spr-event,0,other,0,pre
2669,cloze-event,38,trump,0.36538461538461536,pre
2669,cloze-event,66,harris,0.6346153846153846,pre
2669,cloze-event,0,other,0,pre
2077,maze-event,38,harris,0.37623762376237624,pre
2077,maze-event,63,trump,0.6237623762376238,pre
2077,maze-event,0,other,0,pre
1967,maze-event,70,harris,0.6730769230769231,pre
1967,maze-event,34,trump,0.3269230769230769,pre
1967,maze-event,0,other,0,pre
1822,event-spr,63,trump,0.6494845360824743,pre
1822,event-spr,34,harris,0.35051546391752575,pre
1822,event-spr,0,other,0,pre
1559,maze-event,45,trump,0.45454545454545453,pre
1559,maze-event,54,harris,0.5454545454545454,pre
1559,maze-event,0,other,0,pre
2701,cloze-event,50,trump,0.49504950495049505,pre
2701,cloze-event,51,harris,0.504950495049505,pre
2701,cloze-event,0,other,0,pre
2111,cloze-event,55,trump,0.5092592592592593,pre
2111,cloze-event,53,harris,0.49074074074074076,pre
2111,cloze-event,0,other,0,pre
2678,maze-event,97,harris,0.532967032967033,pre
2678,maze-event,82,trump,0.45054945054945056,pre
2678,maze-event,3,other,0.016483516483516484,pre
2245,cloze-event,9,harris,0.08181818181818182,pre
2245,cloze-event,100,trump,0.9090909090909091,pre
2245,cloze-event,1,other,0.00909090909090909,pre
2489,spr-event,100,harris,1,pre
2489,spr-event,0,trump,0,pre
2489,spr-event,0,other,0,pre
2694,maze-event,53,trump,0.5247524752475248,pre
2694,maze-event,48,harris,0.4752475247524752,pre
2694,maze-event,0,other,0,pre
1498,maze-event,50,trump,0.5,pre
1498,maze-event,50,harris,0.5,pre
1498,maze-event,0,other,0,pre
1599,cloze-event,62,harris,0.5904761904761905,pre
1599,cloze-event,43,trump,0.4095238095238095,pre
1599,cloze-event,0,other,0,pre
2247,maze-event,12,trump,0.12121212121212122,pre
2247,maze-event,87,harris,0.8787878787878788,pre
2247,maze-event,0,other,0,pre
2331,event-spr,52,harris,0.5148514851485149,pre
2331,event-spr,49,trump,0.48514851485148514,pre
2331,event-spr,0,other,0,pre
2648,maze-event,100,trump,1,pre
2648,maze-event,0,harris,0,pre
2648,maze-event,0,other,0,pre
1795,maze-event,61,harris,0.6224489795918368,pre
1795,maze-event,37,trump,0.37755102040816324,pre
1795,maze-event,0,other,0,pre
2587,event-maze,10,harris,0.10101010101010101,pre
2587,event-maze,89,trump,0.898989898989899,pre
2587,event-maze,0,other,0,pre
2898,cloze-event,23,harris,0.2072072072072072,pre
2898,cloze-event,87,trump,0.7837837837837838,pre
2898,cloze-event,1,other,0.009009009009009009,pre
1458,spr-event,49,trump,0.494949494949495,pre
1458,spr-event,50,harris,0.5050505050505051,pre
1458,spr-event,0,other,0,pre
2656,cloze-event,24,harris,0.24242424242424243,pre
2656,cloze-event,75,trump,0.7575757575757576,pre
2656,cloze-event,0,other,0,pre
2803,cloze-event,86,harris,0.8775510204081632,pre
2803,cloze-event,12,trump,0.12244897959183673,pre
2803,cloze-event,0,other,0,pre
2049,spr-event,7,harris,0.06666666666666667,pre
2049,spr-event,98,trump,0.9333333333333333,pre
2049,spr-event,0,other,0,pre
1611,spr-event,25,trump,0.24752475247524752,pre
1611,spr-event,76,harris,0.7524752475247525,pre
1611,spr-event,0,other,0,pre
2516,cloze-event,13,harris,0.12871287128712872,pre
2516,cloze-event,88,trump,0.8712871287128713,pre
2516,cloze-event,0,other,0,pre
1710,event-spr,65,harris,0.4642857142857143,pre
1710,event-spr,64,trump,0.45714285714285713,pre
1710,event-spr,11,other,0.07857142857142857,pre
2795,event-maze,45,trump,0.45454545454545453,pre
2795,event-maze,54,harris,0.5454545454545454,pre
2795,event-maze,0,other,0,pre
2868,event-spr,89,trump,0.8557692307692307,pre
2868,event-spr,11,harris,0.10576923076923077,pre
2868,event-spr,4,other,0.038461538461538464,pre
2130,spr-event,62,harris,0.62,pre
2130,spr-event,37,trump,0.37,pre
2130,spr-event,1,other,0.01,pre
2017,cloze-event,54,harris,0.5294117647058824,pre
2017,cloze-event,48,trump,0.47058823529411764,pre
2017,cloze-event,0,other,0,pre
1569,event-maze,75,trump,0.872093023255814,pre
1569,event-maze,10,harris,0.11627906976744186,pre
1569,event-maze,1,other,0.011627906976744186,pre
2019,event-cloze,86,trump,0.7889908256880734,pre
2019,event-cloze,23,harris,0.21100917431192662,pre
2019,event-cloze,0,other,0,pre
1415,maze-event,50,harris,0.5,pre
1415,maze-event,50,trump,0.5,pre
1415,maze-event,0,other,0,pre
1988,spr-event,40,harris,0.425531914893617,pre
1988,spr-event,54,trump,0.574468085106383,pre
1988,spr-event,0,other,0,pre
1733,event-cloze,96,trump,1,pre
1733,event-cloze,0,harris,0,pre
1733,event-cloze,0,other,0,pre
2651,spr-event,51,trump,0.5257731958762887,pre
2651,spr-event,46,harris,0.4742268041237113,pre
2651,spr-event,0,other,0,pre
2610,cloze-event,62,trump,0.62,pre
2610,cloze-event,38,harris,0.38,pre
2610,cloze-event,0,other,0,pre
2459,event-cloze,100,harris,1,pre
2459,event-cloze,0,trump,0,pre
2459,event-cloze,0,other,0,pre
2031,maze-event,48,trump,0.4897959183673469,pre
2031,maze-event,50,harris,0.5102040816326531,pre
2031,maze-event,0,other,0,pre
1426,spr-event,5,trump,0.03676470588235294,pre
1426,spr-event,84,harris,0.6176470588235294,pre
1426,spr-event,47,other,0.34558823529411764,pre
1820,cloze-event,55,harris,0.5555555555555556,pre
1820,cloze-event,44,trump,0.4444444444444444,pre
1820,cloze-event,0,other,0,pre
1661,cloze-event,82,harris,0.9647058823529412,pre
1661,cloze-event,3,trump,0.03529411764705882,pre
1661,cloze-event,0,other,0,pre
2811,maze-event,37,trump,0.3394495412844037,pre
2811,maze-event,67,harris,0.6146788990825688,pre
2811,maze-event,5,other,0.045871559633027525,pre
2464,event-cloze,0,harris,0,pre
2464,event-cloze,100,trump,1,pre
2464,event-cloze,0,other,0,pre
2086,maze-event,75,trump,0.75,pre
2086,maze-event,25,harris,0.25,pre
2086,maze-event,0,other,0,pre
2960,event-spr,45,trump,0.4411764705882353,pre
2960,event-spr,57,harris,0.5588235294117647,pre
2960,event-spr,0,other,0,pre
2744,event-cloze,50,harris,0.49504950495049505,pre
2744,event-cloze,51,trump,0.504950495049505,pre
2744,event-cloze,0,other,0,pre
1744,event-cloze,51,harris,0.5,pre
1744,event-cloze,51,trump,0.5,pre
1744,event-cloze,0,other,0,pre
1868,event-spr,49,harris,0.49,pre
1868,event-spr,51,trump,0.51,pre
1868,event-spr,0,other,0,pre
1640,cloze-event,51,trump,0.5,pre
1640,cloze-event,51,harris,0.5,pre
1640,cloze-event,0,other,0,pre
2326,event-spr,24,trump,0.24489795918367346,pre
2326,event-spr,74,harris,0.7551020408163265,pre
2326,event-spr,0,other,0,pre
2961,event-maze,55,harris,0.55,pre
2961,event-maze,45,trump,0.45,pre
2961,event-maze,0,other,0,pre
2307,cloze-event,45,harris,0.42857142857142855,pre
2307,cloze-event,56,trump,0.5333333333333333,pre
2307,cloze-event,4,other,0.0380952380952381,pre
1914,spr-event,50,trump,0.3333333333333333,pre
1914,spr-event,50,harris,0.3333333333333333,pre
1914,spr-event,50,other,0.3333333333333333,pre
2002,event-cloze,43,trump,0.42574257425742573,pre
2002,event-cloze,58,harris,0.5742574257425742,pre
2002,event-cloze,0,other,0,pre
1697,event-spr,84,trump,0.6363636363636364,pre
1697,event-spr,48,harris,0.36363636363636365,pre
1697,event-spr,0,other,0,pre
2106,event-spr,62,harris,0.6262626262626263,pre
2106,event-spr,37,trump,0.37373737373737376,pre
2106,event-spr,0,other,0,pre
1557,spr-event,51,harris,0.504950495049505,pre
1557,spr-event,50,trump,0.49504950495049505,pre
1557,spr-event,0,other,0,pre
1995,event-maze,37,trump,0.3627450980392157,pre
1995,event-maze,65,harris,0.6372549019607843,pre
1995,event-maze,0,other,0,pre
2924,cloze-event,86,trump,0.8775510204081632,pre
2924,cloze-event,12,harris,0.12244897959183673,pre
2924,cloze-event,0,other,0,pre
1615,spr-event,49,harris,0.494949494949495,pre
1615,spr-event,50,trump,0.5050505050505051,pre
1615,spr-event,0,other,0,pre
2488,cloze-event,24,harris,0.24489795918367346,pre
2488,cloze-event,74,trump,0.7551020408163265,pre
2488,cloze-event,0,other,0,pre
1793,maze-event,42,trump,0.4329896907216495,pre
1793,maze-event,55,harris,0.5670103092783505,pre
1793,maze-event,0,other,0,pre
1815,spr-event,59,harris,0.6145833333333334,pre
1815,spr-event,37,trump,0.3854166666666667,pre
1815,spr-event,0,other,0,pre
2606,maze-event,100,trump,0.6578947368421053,pre
2606,maze-event,48,harris,0.3157894736842105,pre
2606,maze-event,4,other,0.02631578947368421,pre
1540,cloze-event,8,trump,0.08,pre
1540,cloze-event,92,harris,0.92,pre
1540,cloze-event,0,other,0,pre
1452,maze-event,54,harris,0.54,pre
1452,maze-event,46,trump,0.46,pre
1452,maze-event,0,other,0,pre
1669,maze-event,49,trump,0.4016393442622951,pre
1669,maze-event,73,harris,0.5983606557377049,pre
1669,maze-event,0,other,0,pre
2080,spr-event,49,trump,0.494949494949495,pre
2080,spr-event,50,harris,0.5050505050505051,pre
2080,spr-event,0,other,0,pre
1716,event-spr,23,trump,0.23469387755102042,pre
1716,event-spr,75,harris,0.7653061224489796,pre
1716,event-spr,0,other,0,pre
1409,cloze-event,56,harris,0.509090909090909,pre
1409,cloze-event,53,trump,0.4818181818181818,pre
1409,cloze-event,1,other,0.00909090909090909,pre
2585,event-spr,75,harris,0.75,pre
2585,event-spr,25,trump,0.25,pre
2585,event-spr,0,other,0,pre
2400,cloze-event,49,trump,0.5,pre
2400,cloze-event,49,harris,0.5,pre
2400,cloze-event,0,other,0,pre
2854,cloze-event,0,harris,0,pre
2854,cloze-event,100,trump,1,pre
2854,cloze-event,0,other,0,pre
2061,event-cloze,24,trump,0.24489795918367346,pre
2061,event-cloze,74,harris,0.7551020408163265,pre
2061,event-cloze,0,other,0,pre
2520,cloze-event,1,harris,0.010101010101010102,pre
2520,cloze-event,98,trump,0.98989898989899,pre
2520,cloze-event,0,other,0,pre
1603,event-spr,38,trump,0.3392857142857143,pre
1603,event-spr,74,harris,0.6607142857142857,pre
1603,event-spr,0,other,0,pre
2368,maze-event,0,harris,0,pre
2368,maze-event,100,trump,1,pre
2368,maze-event,0,other,0,pre
2845,event-cloze,38,trump,0.37623762376237624,pre
2845,event-cloze,63,harris,0.6237623762376238,pre
2845,event-cloze,0,other,0,pre
1704,spr-event,11,harris,0.1134020618556701,pre
1704,spr-event,86,trump,0.8865979381443299,pre
1704,spr-event,0,other,0,pre
1809,event-cloze,23,trump,0.23711340206185566,pre
1809,event-cloze,74,harris,0.7628865979381443,pre
1809,event-cloze,0,other,0,pre
1462,cloze-event,38,harris,0.36893203883495146,pre
1462,cloze-event,63,trump,0.6116504854368932,pre
1462,cloze-event,2,other,0.019417475728155338,pre
2444,event-spr,49,trump,0.49,pre
2444,event-spr,51,harris,0.51,pre
2444,event-spr,0,other,0,pre
1700,spr-event,54,trump,0.35064935064935066,pre
1700,spr-event,100,harris,0.6493506493506493,pre
1700,spr-event,0,other,0,pre
2636,maze-event,26,trump,0.23214285714285715,pre
2636,maze-event,86,harris,0.7678571428571429,pre
2636,maze-event,0,other,0,pre
1655,spr-event,43,harris,0.43,pre
1655,spr-event,57,trump,0.57,pre
1655,spr-event,0,other,0,pre
1689,event-spr,41,trump,0.41836734693877553,pre
1689,event-spr,57,harris,0.5816326530612245,pre
1689,event-spr,0,other,0,pre
1667,maze-event,48,trump,0.48,pre
1667,maze-event,46,harris,0.46,pre
1667,maze-event,6,other,0.06,pre
2276,event-spr,50,harris,0.5,pre
2276,event-spr,50,trump,0.5,pre
2276,event-spr,0,other,0,pre
2286,cloze-event,58,trump,0.58,pre
2286,cloze-event,42,harris,0.42,pre
2286,cloze-event,0,other,0,pre
2833,cloze-event,75,trump,0.6147540983606558,pre
2833,cloze-event,47,harris,0.38524590163934425,pre
2833,cloze-event,0,other,0,pre
2166,cloze-event,5,harris,0.06097560975609756,pre
2166,cloze-event,77,trump,0.9390243902439024,pre
2166,cloze-event,0,other,0,pre
2713,maze-event,49,trump,0.494949494949495,pre
2713,maze-event,50,harris,0.5050505050505051,pre
2713,maze-event,0,other,0,pre
2009,event-spr,36,harris,0.2647058823529412,pre
2009,event-spr,100,trump,0.7352941176470589,pre
2009,event-spr,0,other,0,pre
2708,cloze-event,79,trump,0.7523809523809524,pre
2708,cloze-event,22,harris,0.20952380952380953,pre
2708,cloze-event,4,other,0.0380952380952381,pre
1741,event-spr,83,harris,0.5496688741721855,pre
1741,event-spr,59,trump,0.39072847682119205,pre
1741,event-spr,9,other,0.059602649006622516,pre
1441,cloze-event,48,trump,0.4948453608247423,pre
1441,cloze-event,48,harris,0.4948453608247423,pre
1441,cloze-event,1,other,0.010309278350515464,pre
2328,maze-event,51,harris,0.4766355140186916,pre
2328,maze-event,56,trump,0.5233644859813084,pre
2328,maze-event,0,other,0,pre
1739,maze-event,51,harris,0.49514563106796117,pre
1739,maze-event,52,trump,0.5048543689320388,pre
1739,maze-event,0,other,0,pre
2295,spr-event,9,harris,0.08181818181818182,pre
2295,spr-event,100,trump,0.9090909090909091,pre
2295,spr-event,1,other,0.00909090909090909,pre
1937,event-spr,24,trump,0.24242424242424243,pre
1937,event-spr,75,harris,0.7575757575757576,pre
1937,event-spr,0,other,0,pre
2824,spr-event,50,harris,0.5,pre
2824,spr-event,50,trump,0.5,pre
2824,spr-event,0,other,0,pre
1643,event-spr,88,harris,0.7394957983193278,pre
1643,event-spr,31,trump,0.2605042016806723,pre
1643,event-spr,0,other,0,pre
2322,spr-event,91,harris,0.8584905660377359,pre
2322,spr-event,15,trump,0.14150943396226415,pre
2322,spr-event,0,other,0,pre
1802,maze-event,25,trump,0.25,pre
1802,maze-event,75,harris,0.75,pre
1802,maze-event,0,other,0,pre
1919,maze-event,100,trump,0.9615384615384616,pre
1919,maze-event,3,harris,0.028846153846153848,pre
1919,maze-event,1,other,0.009615384615384616,pre
2870,event-cloze,49,harris,0.48514851485148514,pre
2870,event-cloze,48,trump,0.4752475247524752,pre
2870,event-cloze,4,other,0.039603960396039604,pre
2789,spr-event,28,harris,0.2014388489208633,pre
2789,spr-event,86,trump,0.6187050359712231,pre
2789,spr-event,25,other,0.17985611510791366,pre
2309,spr-event,75,trump,0.635593220338983,pre
2309,spr-event,43,harris,0.3644067796610169,pre
2309,spr-event,0,other,0,pre
1601,spr-event,53,harris,0.53,pre
1601,spr-event,45,trump,0.45,pre
1601,spr-event,2,other,0.02,pre
1862,cloze-event,50,harris,0.49504950495049505,pre
