workerid,condition,age,news,intro,state,gender,prefer,citizen,english,education,residence,political_aff,prolific_id,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
2057,cloze-event,42,NA,NA,FL,Male,Kamala Harris,Yes,Yes,2-year college degree,Yes,Independent,63d42d3563ac982cbbfe3300,6723c6a092726876d8c09347,APPROVED,Not Applicable,2024-10-31T18:04:22Z,2024-10-31T18:05:54Z,2024-11-01T02:21:09Z,2024-10-31T18:07:57Z,92,COHS0MZY,3718,English,Independent,42,Male,White,United States,United States,United States,English,Yes,Full-Time
2296,cloze-event,48,Less than monthly,NA,OK,Female,Donald Trump,Yes,Yes,Some college,Yes,Independent,6675dc105cde54e8629de98b,6723c9eab882f30c97142e66,APPROVED,Not Applicable,2024-10-31T18:19:25Z,2024-10-31T18:22:01Z,2024-11-01T02:22:57Z,2024-10-31T18:22:02Z,156,COHS0MZY,352,English,Independent,48,Female,Black,United States,United States,United States,English,No,Other
2345,event-cloze,31,Daily,NA,UT,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,5de27ced22383629b807cc70,6723cade5b4ba22b990c7c8d,APPROVED,Not Applicable,2024-10-31T18:22:27Z,2024-10-31T18:23:57Z,2024-11-01T02:26:51Z,2024-10-31T18:23:58Z,91,COHS0MZY,2629,English,Independent,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
1637,maze-event,46,NA,NA,LA,Female,I don't care,Yes,Yes,Professional degree,Yes,Independent,66548a3de802502ed02ac6fa,6723bf2104cbfb0dc7952a44,APPROVED,Not Applicable,2024-10-31T17:32:23Z,2024-10-31T17:34:53Z,2024-11-01T02:22:47Z,2024-10-31T17:36:28Z,151,COHS0MZY,782,"English, German, Swedish",Independent,46,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2410,spr-event,52,Weekly,NA,CA,Female,Donald Trump,Yes,Yes,Some college,Yes,Independent,5e5593e29a302e59cb575f46,6723cbfd4df9a30bf66b1642,APPROVED,Not Applicable,2024-10-31T18:27:14Z,2024-10-31T18:30:07Z,2024-11-01T02:28:27Z,2024-10-31T18:31:36Z,173,COHS0MZY,2511,"English, Spanish",Independent,52,Female,White,United States,United States,United States,English,No,Full-Time
2185,spr-event,30,NA,NA,TN,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,665358f21977781e0e8e6e2c,6723c86c61ca0d735f334a9b,APPROVED,Not Applicable,2024-10-31T18:12:04Z,2024-10-31T18:15:14Z,2024-11-01T02:26:47Z,2024-10-31T18:15:15Z,191,COHS0MZY,374,English,Independent,30,Male,Black,Ghana,United States,United States,English,No,Full-Time
2032,cloze-event,73,NA,NA,HI,Male,Donald Trump,Yes,Yes,Professional degree,Yes,Republican,5ef035131f1b2a546b44c391,6723c62d16c1f8d60e952973,APPROVED,Not Applicable,2024-10-31T18:02:29Z,2024-10-31T18:05:20Z,2024-11-01T02:26:02Z,2024-10-31T18:07:44Z,171,COHS0MZY,6477,English,Independent,73,Male,Asian,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1959,cloze-event,81,NA,NA,NY,Male,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,5bd8fabf544d4f000141d94d,6723c54c77bae0f37149bc2b,APPROVED,Not Applicable,2024-10-31T17:58:45Z,2024-10-31T18:01:01Z,2024-11-01T02:31:13Z,2024-10-31T18:01:25Z,136,COHS0MZY,9393,English,Democrat,81,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2095,event-cloze,37,NA,NA,NC,Female,Donald Trump,Yes,No,Professional degree,Yes,Republican,66ccf5bbd3201466d13955c9,6723c7093b1662fbe4a0cb63,APPROVED,Not Applicable,2024-10-31T18:06:05Z,2024-10-31T18:08:16Z,2024-11-01T02:21:47Z,2024-10-31T18:08:30Z,132,COHS0MZY,142,"Russian, English",Independent,37,Female,White,Russian Federation,United States,United States,Russian,No,Part-Time
2038,cloze-event,35,NA,NA,TX,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,670791d10490841a764673ed,6723c65a5217983b8957eeb9,APPROVED,Not Applicable,2024-10-31T18:03:12Z,2024-10-31T18:06:27Z,2024-11-01T02:27:46Z,2024-10-31T18:08:03Z,195,COHS0MZY,107,"Spanish, English",Republican,35,Male,White,United States,United States,United States,Spanish,No,Full-Time
1735,spr-event,31,NA,NA,TX,Female,I don't care,Yes,Yes,4-year college degree,Yes,Independent,664d19a5b229fef83ed1e237,6723c14bb8c53b4a68706709,APPROVED,Not Applicable,2024-10-31T17:41:41Z,2024-10-31T17:44:16Z,2024-11-01T02:27:00Z,2024-10-31T17:46:22Z,156,COHS0MZY,493,English,Independent,32,Female,Mixed,United States,United States,United States,English,No,Full-Time
1688,event-maze,31,NA,NA,TX,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Independent,641adeb9f2a8a9f112571e78,6723c036167d45c6a939615e,APPROVED,Not Applicable,2024-10-31T17:36:59Z,2024-10-31T17:39:34Z,2024-11-01T02:26:32Z,2024-10-31T17:39:35Z,156,COHS0MZY,3063,English,Independent,31,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
1414,cloze-event,24,NA,NA,FL,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,6685e7ad0aa0c43dc0f885b1,6723b10adb14d68b4fdfcbc4,APPROVED,Not Applicable,2024-10-31T16:32:17Z,2024-10-31T16:33:43Z,2024-11-01T02:28:06Z,2024-10-31T16:35:52Z,87,COHS0MZY,240,English,Republican,24,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
1926,event-maze,48,NA,NA,TX,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,66ff13e1246c245aecea5ec7,6723c4f0cf071e6a8820e6f8,APPROVED,Not Applicable,2024-10-31T17:57:14Z,2024-10-31T17:59:54Z,2024-11-01T02:22:51Z,2024-10-31T18:01:08Z,160,COHS0MZY,171,English,Independent,48,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2469,event-spr,51,Daily,NA,IN,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,5ca8ffbec942ab0016cfe9d2,6723ccd1b30f09430ec489ed,APPROVED,Not Applicable,2024-10-31T18:30:48Z,2024-10-31T18:32:42Z,2024-11-01T02:29:38Z,2024-10-31T18:32:52Z,115,COHS0MZY,8090,English,Republican,51,Male,White,United States,United States,United States,English,No,Full-Time
1450,spr-event,22,NA,NA,VA,Female,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,5ddbecafe2e08f000fd60e39,6723b3c605c68a520607d749,APPROVED,Not Applicable,2024-10-31T16:44:04Z,2024-10-31T16:45:49Z,2024-11-01T02:27:25Z,2024-10-31T16:47:35Z,106,COHS0MZY,909,English,Democrat,23,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
1701,spr-event,67,NA,NA,IL,Male,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,65a67db4294f15985408e644,6723c01bde00804f6ca0ca1d,APPROVED,Not Applicable,2024-10-31T17:36:59Z,2024-10-31T17:42:56Z,2024-11-01T02:31:09Z,2024-10-31T17:46:00Z,358,COHS0MZY,1006,English,Democrat,67,Male,Black,Ghana,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2693,event-spr,23,Daily,NA,TX,Male,Kamala Harris,Yes,Yes,Some college,Yes,Independent,62b23ec52d823af70d023ca2,6723d26495809080005aa909,APPROVED,Not Applicable,2024-10-31T18:54:33Z,2024-10-31T18:56:55Z,2024-11-01T02:28:43Z,2024-10-31T18:56:56Z,142,COHS0MZY,3175,"English, Spanish",Independent,23,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
1796,event-maze,33,NA,NA,TX,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,6286b299b72d9737157f9a66,6723c285b46137ed0142d68f,APPROVED,Not Applicable,2024-10-31T17:46:52Z,2024-10-31T17:49:20Z,2024-11-01T02:29:23Z,2024-10-31T17:49:21Z,148,COHS0MZY,3374,"English, Spanish",Democrat,33,Male,Mixed,United States,United States,United States,English,No,Full-Time
1513,event-maze,73,NA,NA,NJ,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Democrat,55a91791fdf99b62b606c803,6723b974b7a5c087b5f93b19,APPROVED,Not Applicable,2024-10-31T17:08:23Z,2024-10-31T17:13:27Z,2024-11-01T02:18:46Z,2024-10-31T17:15:54Z,305,COHS0MZY,2429,English,Democrat,73,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2714,spr-event,62,Daily,NA,WA,Male,Kamala Harris,Yes,Yes,Some college,Yes,Independent,67104869a47a61b561900be7,6723d31a32c726c6528de762,APPROVED,Not Applicable,2024-10-31T18:57:35Z,2024-10-31T19:00:16Z,2024-11-01T02:26:09Z,2024-10-31T19:00:45Z,162,COHS0MZY,148,English,Independent,62,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
2740,spr-event,20,Weekly,NA,PA,Rather not say,Kamala Harris,Yes,Yes,High school graduate,Yes,Democrat,6650ee988709a4266409c5f9,6723d42eb373caf95b1053f6,APPROVED,Not Applicable,2024-10-31T19:02:11Z,2024-10-31T19:04:13Z,2024-11-01T02:24:54Z,2024-10-31T19:04:46Z,122,COHS0MZY,295,English,Democrat,20,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
2164,event-cloze,49,NA,NA,CA,Female,Kamala Harris,Yes,No,4-year college degree,Yes,Independent,60e36d56350e661cf50f2c7e,6723c81aadd048e869835ec5,APPROVED,Not Applicable,2024-10-31T18:10:39Z,2024-10-31T18:11:53Z,2024-11-01T02:22:55Z,2024-10-31T18:12:05Z,74,COHS0MZY,2711,"English, Tagalog-Filipino",Independent,49,Female,Asian,Philippines,United States,United States,Tagalog-Filipino,No,Part-Time
1922,spr-event,45,NA,NA,TN,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,5f481a825080c619ea3709b0,6723c4ea656a0371ed117b07,APPROVED,Not Applicable,2024-10-31T17:57:06Z,2024-10-31T17:59:09Z,2024-11-01T02:24:29Z,2024-10-31T18:00:59Z,123,COHS0MZY,3723,English,Democrat,45,Female,Black,United States,United States,United States,English,No,Part-Time
1754,cloze-event,26,NA,NA,NY,Female,Kamala Harris,Yes,Yes,2-year college degree,Yes,Democrat,67188bb39b1fab4cf51cc79b,6723c1b48e91426d48bef73a,APPROVED,Not Applicable,2024-10-31T17:43:23Z,2024-10-31T17:46:02Z,2024-11-01T02:23:04Z,2024-10-31T17:47:52Z,159,COHS0MZY,45,English,Democrat,26,Female,Black,United States,United States,United States,English,No,Full-Time
2700,cloze-event,23,Monthly,NA,ID,Male,Kamala Harris,Yes,Yes,2-year college degree,Yes,Independent,66c541a185d3871e429cabfa,6723d2ad98ea1e3b3315ac7a,APPROVED,Not Applicable,2024-10-31T18:55:45Z,2024-10-31T18:57:00Z,2024-11-01T02:24:51Z,2024-10-31T18:57:04Z,75,COHS0MZY,281,English,Democrat,23,Male,White,United States,United States,United States,English,No,Full-Time
2356,event-spr,26,Weekly,NA,UT,Female,Donald Trump,Yes,Yes,2-year college degree,Yes,Republican,610bf7cca8927ab1b8e4fd25,6723cafd8c9be29aa231b4c6,APPROVED,Not Applicable,2024-10-31T18:22:59Z,2024-10-31T18:26:05Z,2024-11-01T02:25:32Z,2024-10-31T18:26:13Z,187,COHS0MZY,2587,English,Republican,26,Female,White,United States,United States,United States,English,No,Full-Time
2272,cloze-event,36,Weekly,NA,FL,Male,Donald Trump,Yes,Yes,Professional degree,Yes,Independent,66c5e900e98b4d0d00fed9aa,6723c9c57584035c63117d44,APPROVED,Not Applicable,2024-10-31T18:17:51Z,2024-10-31T18:19:47Z,2024-11-01T02:21:22Z,2024-10-31T18:21:38Z,117,COHS0MZY,484,English,Independent,36,Male,White,United States,United States,United States,English,Yes,Full-Time
1578,cloze-event,56,NA,NA,CA,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,6604554464cd4e5a1f425e3e,6723bd51e5d313adf3ad2b5d,APPROVED,Not Applicable,2024-10-31T17:24:39Z,2024-10-31T17:27:14Z,2024-11-01T02:31:07Z,2024-10-31T17:27:15Z,156,COHS0MZY,649,English,Democrat,56,Male,Asian,Hong Kong,United States,United States,Chinese,No,Full-Time
1726,cloze-event,59,NA,NA,PA,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,646c323d73a3844a4331e09b,6723c12e99a3f78686b48ec8,APPROVED,Not Applicable,2024-10-31T17:41:07Z,2024-10-31T17:42:25Z,2024-11-01T02:25:56Z,2024-10-31T17:42:26Z,78,COHS0MZY,1178,English,Independent,59,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
2611,event-maze,55,Daily,NA,TX,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,644937c89b446a14875aed54,6723cfac7e98c03085655c46,APPROVED,Not Applicable,2024-10-31T18:43:01Z,2024-10-31T18:48:33Z,2024-11-01T02:19:46Z,2024-10-31T18:48:41Z,333,COHS0MZY,3278,English,Democrat,55,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2456,cloze-event,20,Daily,NA,MI,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Independent,67043acabcc710a30135cf7b,6723cca06ac1bf02bb63db1c,APPROVED,Not Applicable,2024-10-31T18:30:04Z,2024-10-31T18:33:32Z,2024-11-01T02:28:58Z,2024-10-31T18:33:33Z,208,COHS0MZY,114,English,Independent,20,Female,Black,United States,United States,United States,English,No,Full-Time
2008,maze-event,49,NA,NA,AZ,Female,Kamala Harris,Yes,Yes,Professional degree,Yes,Independent,65c12cc818dd984dec38d172,6723c5e66d42021f5af3c1a1,APPROVED,Not Applicable,2024-10-31T18:01:17Z,2024-10-31T18:05:11Z,2024-11-01T02:22:51Z,2024-10-31T18:07:40Z,235,COHS0MZY,312,English,Independent,49,Female,Black,United States,United States,United States,English,No,Full-Time
1664,spr-event,44,NA,NA,VA,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,5f92bb81a4643a06a71e9b61,6723bf997223616a5c142e60,APPROVED,Not Applicable,2024-10-31T17:34:22Z,2024-10-31T17:35:47Z,2024-11-01T02:23:33Z,2024-10-31T17:37:18Z,85,COHS0MZY,1438,English,Democrat,44,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1469,event-spr,35,NA,NA,ID,Male,Kamala Harris,Yes,Yes,Some college,Yes,Independent,5f525cd7d4ac644f3330116c,6723b5cd4930fc2ffaf62eb1,APPROVED,Not Applicable,2024-10-31T16:52:44Z,2024-10-31T16:54:48Z,2024-11-01T02:23:15Z,2024-10-31T16:54:49Z,124,COHS0MZY,730,English,Democrat,35,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
1554,spr-event,64,NA,NA,NA,Male,Donald Trump,Yes,Yes,High school graduate,Yes,Independent,5484620efdf99b0379939c6a,6723bc47e0407dc2e4ca5d9d,APPROVED,Not Applicable,2024-10-31T17:20:19Z,2024-10-31T17:22:30Z,2024-11-01T02:25:51Z,2024-10-31T17:22:32Z,132,COHS0MZY,6921,English,Independent,64,Male,White,United States,United States,United States,English,No,Part-Time
2281,cloze-event,60,Daily,NA,CA,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,59f226a9d6380600018b2923,6723c9e474650d7721018926,APPROVED,Not Applicable,2024-10-31T18:18:17Z,2024-10-31T18:22:07Z,2024-11-01T02:17:44Z,2024-10-31T18:22:08Z,231,COHS0MZY,9365,English,Republican,60,Female,White,United States,United States,United States,English,No,Full-Time
1508,spr-event,46,NA,NA,NC,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,64db7a4850be99df7d90917f,6723b94821c975116ead2c3d,APPROVED,Not Applicable,2024-10-31T17:07:27Z,2024-10-31T17:09:06Z,2024-11-01T02:24:20Z,2024-10-31T17:09:08Z,99,COHS0MZY,817,English,Democrat,46,Female,Black,United States,United States,United States,English,No,Full-Time
2466,event-spr,69,Daily,NA,VA,Female,Donald Trump,Yes,Yes,2-year college degree,Yes,Republican,64a2be5c2053c3002cf8bbfc,6723ccc6f10cad079a105405,APPROVED,Not Applicable,2024-10-31T18:30:42Z,2024-10-31T18:39:14Z,2024-11-01T02:17:50Z,2024-10-31T18:40:49Z,513,COHS0MZY,3317,English,Republican,69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2780,cloze-event,57,Daily,NA,CA,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,5e0d256753e8464d64940925,6723d6ce059c30274b3610c9,APPROVED,Not Applicable,2024-10-31T19:13:22Z,2024-10-31T19:14:44Z,2024-11-01T02:30:51Z,2024-10-31T19:14:56Z,83,COHS0MZY,7073,English,Independent,57,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2878,cloze-event,77,Daily,NA,KY,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,546e3778fdf99b2bc7ebcff6,6723e0acba40a889332c1100,APPROVED,Not Applicable,2024-10-31T19:55:35Z,2024-10-31T20:01:53Z,2024-11-01T02:18:34Z,2024-10-31T20:01:55Z,378,NOCODE,8134,English,Republican,77,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2664,spr-event,33,Daily,NA,OR,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,66cbc2627559d53c0e3e4ac4,6723cf4c167d45c6a9396518,APPROVED,Not Applicable,2024-10-31T18:49:55Z,2024-10-31T18:52:00Z,2024-11-01T02:20:33Z,2024-10-31T18:52:18Z,126,COHS0MZY,313,English,Independent,33,Female,White,United States,United States,United States,English,No,Other
2649,cloze-event,23,Daily,NA,MA,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,66a97032d252862c79b4edcb,6723d0f268dc826dacc7480b,APPROVED,Not Applicable,2024-10-31T18:48:24Z,2024-10-31T18:50:19Z,2024-11-01T02:29:00Z,2024-10-31T18:51:50Z,115,COHS0MZY,338,English,Independent,23,Female,White,United States,United States,United States,English,Yes,Other
1904,cloze-event,36,NA,NA,FL,Male,Donald Trump,Yes,Yes,4-year college degree,Yes,Republican,5fa72c1c268731476180c2c0,6723c4948c9030f4e978708e,APPROVED,Not Applicable,2024-10-31T17:55:37Z,2024-10-31T17:57:02Z,2024-11-01T02:27:43Z,2024-10-31T18:00:32Z,85,COHS0MZY,570,English,Republican,36,Male,White,United States,United States,United States,English,No,Full-Time
1792,spr-event,55,NA,NA,NC,Female,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,623a732198d2a11b21faccc9,6723c27ebc9bba005f80121c,APPROVED,Not Applicable,2024-10-31T17:46:44Z,2024-10-31T17:48:50Z,2024-11-01T02:30:32Z,2024-10-31T17:48:51Z,126,COHS0MZY,6312,English,Independent,55,Female,White,United States,United States,United States,English,No,Part-Time
2852,event-maze,57,Daily,NA,TX,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Independent,66e44443d5be0907ea259fbf,6723dd86853984bfc0746633,APPROVED,Not Applicable,2024-10-31T19:42:03Z,2024-10-31T19:45:21Z,2024-11-01T02:26:16Z,2024-10-31T19:46:35Z,198,COHS0MZY,213,English,Independent,57,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1908,event-maze,57,NA,NA,MI,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,62694f79608ed29b7af936b1,6723c4b68e5dca6bb60b27cc,APPROVED,Not Applicable,2024-10-31T17:56:14Z,2024-10-31T17:58:48Z,2024-11-01T02:17:25Z,2024-10-31T18:58:50Z,154,COHS0MZY,5970,English,Republican,57,Female,White,United States,United States,United States,English,No,Full-Time
1987,maze-event,64,NA,NA,FL,Female,Kamala Harris,Yes,No,Professional degree,Yes,Democrat,5ee93810c5c13215484b8336,6723c5ac7f4933281dd31558,APPROVED,Not Applicable,2024-10-31T18:00:19Z,2024-10-31T18:03:50Z,2024-11-01T02:19:01Z,2024-10-31T18:03:51Z,212,COHS0MZY,1211,"Greek, English, Spanish",Democrat,64,Female,White,United States,United States,United States,Greek,No,Other
2891,event-spr,73,Daily,NA,NY,Male,Kamala Harris,Yes,Yes,4-year college degree,Yes,Democrat,66e36c2a42057ef4775c2595,6723e1e16b337c9bb5d00a3a,APPROVED,Not Applicable,2024-10-31T20:00:39Z,2024-10-31T20:03:23Z,2024-11-01T02:25:44Z,2024-10-31T20:05:31Z,164,COHS0MZY,147,English,Democrat,73,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2511,event-spr,46,Daily,NA,GA,Female,Donald Trump,Yes,Yes,Some college,Yes,Republican,55bfa394fdf99b38606a5176,6723cd132603d10119b1ff2b,APPROVED,Not Applicable,2024-10-31T18:32:49Z,2024-10-31T18:40:07Z,2024-11-01T02:29:57Z,2024-10-31T18:41:00Z,439,COHS0MZY,5125,English,Republican,46,Female,White,United States,United States,United States,English,No,Full-Time
2120,spr-event,71,NA,NA,IL,Female,Donald Trump,Yes,Yes,High school graduate,Yes,Republican,64876e8c1a6f7c303a92351b,6723c76daa50df1612e81df3,APPROVED,Not Applicable,2024-10-31T18:07:51Z,2024-10-31T18:10:25Z,2024-11-01T02:17:38Z,2024-10-31T18:11:34Z,155,COHS0MZY,3855,English,Republican,71,Female,White,United States,United States,United States,English,No,Full-Time
2257,spr-event,53,Daily,NA,MS,Male,Donald Trump,Yes,Yes,Less than high school,Yes,Republican,66e0f316a0095cad21c39447,6723c991a9aad4b7749b56ee,APPROVED,Not Applicable,2024-10-31T18:16:57Z,2024-10-31T18:19:00Z,2024-11-01T02:29:34Z,2024-10-31T18:21:26Z,123,COHS0MZY,274,English,Republican,53,Male,White,United States,United States,United States,English,No,Full-Time
2699,spr-event,20,Daily,NA,GA,Male,Kamala Harris,Yes,Yes,Less than high school,Yes,Independent,66810a37170f66361f962adc,6723d296f5aadf74093c85c0,APPROVED,Not Applicable,2024-10-31T18:55:39Z,2024-10-31T18:57:03Z,2024-11-01T02:28:44Z,2024-10-31T18:57:05Z,85,COHS0MZY,234,English,Independent,20,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
1563,cloze-event,26,NA,NA,MD,Female,Kamala Harris,Yes,Yes,Some college,Yes,Democrat,5e9389d87d6dc1078fe0ebee,6723bcb0a7e15ee9cec8bcb1,APPROVED,Not Applicable,2024-10-31T17:21:58Z,2024-10-31T17:23:50Z,2024-11-01T02:30:03Z,2024-10-31T17:25:08Z,113,COHS0MZY,3164,English,Democrat,26,Female,Black,United States,United States,United States,English,No,Full-Time
